time,state,x,y,theta,wp_x,wp_y,distance
41.440000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.472000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.504000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.536000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.568000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.600000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.632000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.664000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.696000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.728000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.760000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.792000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.824000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.856000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.888000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.920000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.952000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.984000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.016000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.048000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.080000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.112000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.144000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.176000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.208000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.240000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.272000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.304000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.336000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.368000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.400000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.432000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.464000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.496000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.528000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.560000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.592000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.624000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.656000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.688000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.720000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.752000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.784000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.816000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.848000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.880000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.912000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.944000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
42.976000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.008000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.040000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.072000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.104000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.136000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.168000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.200000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.232000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.264000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.296000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.328000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.360000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.392000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.424000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.456000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.488000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.520000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.552000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.584000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.616000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.648000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.680000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.712000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.744000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.776000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.808000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.840000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.872000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.904000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.936000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
43.968000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.000000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.032000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.064000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.096000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.128000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.160000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.192000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.224000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.256000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.288000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.320000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.352000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.384000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.416000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.448000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.480000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.512000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.544000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.576000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.608000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.640000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.672000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.704000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.736000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.768000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.800000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.832000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.864000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.896000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.928000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.960000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
44.992000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.024000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.056000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.088000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.120000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.152000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.184000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.216000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.248000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.280000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.312000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.344000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.376000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.408000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.440000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.472000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.504000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.536000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.568000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.600000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.632000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.664000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.696000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.728000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.760000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.792000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.824000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.856000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.888000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.920000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.952000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
45.984000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.016000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.048000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.080000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.112000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.144000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.176000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.208000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.240000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.272000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.304000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.336000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.368000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.400000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.432000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.464000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.496000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.528000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.560000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.592000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.624000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.656000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.688000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.720000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.752000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.784000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.816000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.848000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.880000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.912000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.944000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
46.976000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
47.008000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
