time,ds0,ds1,ds2,ds3,ds4,ds5,ds6,ds7,ls0,ls1,ls2,ls3,ls4,ls5,ls6,ls7,ds_f0,ds_f1,ds_f2,ds_f3,ds_f4,ds_f5,ds_f6,ds_f7,ls_f0,ls_f1,ls_f2,ls_f3,ls_f4,ls_f5,ls_f6,ls_f7,phil,phir
43.52,0.212205281,0.209801187,0.194173943,0.218648659,0.195873208,0.189748639,0.221652333,0.20898194,0,0,0.198717626,0,1.27795709,2.551192657,0.035099323,0,0.211794604,0.203572227,0.208489685,0.215739542,0.203829656,0.205617326,0.211367253,0.214151747,0,0,0.172779884,0,1.290556603,2.579481609,0.039089319,0,2.516143484,2.508863674
43.552,0.1977293,0.21178477,0.213611847,0.207210863,0.2157444,0.219739263,0.219822187,0.210739133,0,0,0.209532567,0,1.274635525,2.538744721,0.032332323,0,0.207826688,0.205529827,0.21133283,0.207515904,0.208234628,0.208915387,0.212936509,0.21081183,0,0,0.185238745,0,1.282065721,2.570341406,0.037106246,0,2.515310655,2.507336274
43.584,0.214168217,0.230146843,0.216561706,0.211673493,0.205633502,0.198977942,0.225707217,0.187384466,0,0,0.230163835,0,1.272727849,2.581962314,0.030017401,0,0.208516437,0.213180988,0.208290831,0.210981109,0.210886299,0.206369108,0.218031739,0.208075264,0,0,0.199506713,0,1.276945107,2.573559759,0.034875025,0,2.510011744,2.507523889
43.616,0.211736136,0.226884467,0.206722017,0.209344025,0.232042124,0.217411168,0.200822063,0.220658292,0,0,0.238076901,0,1.269774633,2.550413102,0.027180913,0,0.208716095,0.216417188,0.20677331,0.209778328,0.214125551,0.207764612,0.215745615,0.20933022,0,0,0.2123658,0,1.272657676,2.566959586,0.032478158,0,2.508093407,2.507159553
43.648,0.197365418,0.210867231,0.198245539,0.232003673,0.190746044,0.20768928,0.198016,0.212283381,0,0,0.251016845,0,1.243898133,2.573287984,0.026341445,0,0.206640871,0.217896899,0.205863011,0.215776143,0.208007856,0.206713258,0.21320396,0.208009442,0,0,0.225501555,0,1.267798646,2.559120156,0.030194281,0,2.509599219,2.512073339
43.68,0.201652862,0.201607669,0.195646689,0.179382992,0.224083551,0.2080719,0.220042219,0.195177942,0,0,0.261369009,0,1.247664062,2.576717465,0.025190745,0,0.204530387,0.216258196,0.20615756,0.207923009,0.213649924,0.210377911,0.212881937,0.205248643,0,0,0.238031832,0,1.26174004,2.564225117,0.028212565,0,2.513053858,2.511491509
43.712,0.184424712,0.221046469,0.208009505,0.212870907,0.208506561,0.192362044,0.194919357,0.220707514,0,0,0.279974848,0,1.259856201,2.584208147,0.024446452,0,0.201869469,0.218110536,0.205037091,0.209055018,0.212202356,0.204902467,0.207901371,0.207242319,0,0,0.252120288,0,1.258784175,2.573317802,0.026635391,0,2.514982904,2.519953843
43.744,0.203153518,0.207653166,0.203610439,0.222239384,0.193159937,0.205146022,0.233259334,0.208847354,0,0,0.292220246,0,1.238465428,2.608581313,0.024943383,0,0.199666529,0.2136118,0.202446838,0.211168196,0.209707643,0.206136083,0.209411794,0.211534897,0,0,0.26453157,0,1.251931691,2.578641602,0.025620587,0,2.524274833,2.512917226
43.776,0.208514982,0.227441674,0.192646141,0.212457481,0.207534173,0.208450473,0.211689541,0.226979541,0,0,0.298395763,0,1.249566839,2.572491918,0.024906158,0,0.199022299,0.213723242,0.199631663,0.211790888,0.204806053,0.204343944,0.21158529,0.212799146,0,0,0.276595342,0,1.247890132,2.583057365,0.025165636,0,2.527622797,2.51127162
43.808,0.205889852,0.20413213,0.199950308,0.22057942,0.219995737,0.203465737,0.210815953,0.218391796,0,0,0.312387297,0,1.242463614,2.607590023,0.025762152,0,0.200727185,0.212376222,0.199972616,0.209506037,0.210655992,0.203499235,0.214145281,0.214020829,0,0,0.288869433,0,1.247603229,2.589917773,0.025049778,0,2.526923977,2.508334655
43.84,0.185262295,0.208978173,0.201568496,0.209892978,0.214809506,0.218977406,0.196733168,0.210449286,0,0,0.332381196,0,1.216406753,2.565085694,0.027021876,0,0.197449072,0.213850322,0.201156978,0.215608034,0.208801183,0.205680337,0.20948347,0.217075098,0,0,0.30307187,0,1.241351767,2.587591419,0.025416004,0,2.527543628,2.507761095
43.872,0.222593921,0.209280111,0.211399663,0.209075002,0.193482688,0.220550799,0.203407137,0.197379497,0,0,0.342089256,0,1.261253745,2.542531859,0.029299288,0,0.205082914,0.211497051,0.201835009,0.214848853,0.205796408,0.211318088,0.211181026,0.212409495,0,0,0.315494752,0,1.241631276,2.579256161,0.026386572,0,2.521585026,2.505091391
43.904,0.22452711,0.202320036,0.219674973,0.229256157,0.217064174,0.210505335,0.203416047,0.187923047,0,0,0.347952344,0,1.212513865,2.573964808,0.030171226,0,0.209357632,0.210430425,0.205047916,0.216252208,0.210577256,0.21238995,0.205212369,0.208224634,0,0,0.326641171,0,1.236440963,2.57233286,0.02743214,0,2.515164027,2.514173047
43.936,0.2127589,0.193380665,0.221860813,0.219542584,0.213668562,0.20779233,0.226775448,0.219800519,0,0,0.363779241,0,1.206574752,2.572793592,0.032772521,0,0.210206415,0.203618223,0.210890851,0.217669228,0.211804133,0.212258322,0.208229551,0.206788829,0,0,0.339717867,0,1.227842546,2.572393195,0.029005413,0,2.515284511,2.512723299
43.968,0.187639321,0.215015758,0.206140063,0.203350818,0.194340417,0.206901945,0.219298531,0.213739062,0,0,0.373451718,0,1.222515274,2.591546158,0.035217667,0,0.206556309,0.205794949,0.212128802,0.214223508,0.206673069,0.212945563,0.209926066,0.205858282,0,0,0.351930751,0,1.223852878,2.569184422,0.030896516,0,2.515519941,2.511270089
44,0.22103052,0.204504685,0.219682231,0.211110732,0.210194806,0.212681823,0.20920489,0.198897523,0,0,0.387554808,0,1.194686397,2.583034073,0.037627014,0,0.213709954,0.204900251,0.215751549,0.214467059,0.205750129,0.211686446,0.212420411,0.203547929,0,0,0.362965473,0,1.219508807,2.572774098,0.033017543,0,2.505638246,2.512345213
44.032,0.205283952,0.199612719,0.208970776,0.201568597,0.20269501,0.219556283,0.219869668,0.219227831,0,0,0.401723687,0,1.183682156,2.618566484,0.039696771,0,0.21024796,0.202966772,0.215265771,0.212965778,0.207592594,0.211487543,0.215712917,0.207917596,0,0,0.37489236,0,1.203994489,2.587981023,0.03509704,0,2.511519496,2.504881944
44.064,0.214392155,0.213584317,0.191150118,0.212479436,0.200429241,0.230762205,0.213749668,0.208766285,0,0,0.41012848,0,1.17594846,2.581535269,0.041247699,0,0.20822097,0.205219628,0.2095608,0.209610434,0.204265607,0.215538917,0.217779641,0.212086244,0,0,0.387327587,0,1.196681408,2.589495115,0.037312334,0,2.516998602,2.494595198
44.096,0.229281721,0.209969067,0.214873635,0.224223605,0.2281835,0.225122381,0.20809944,0.207015176,0,0,0.428847676,0,1.20456434,2.568136437,0.04103122,0,0.211525534,0.208537309,0.208163365,0.210546638,0.207168595,0.219004927,0.21404444,0.209529175,0,0,0.400341274,0,1.196279325,2.588563684,0.038964074,0,2.511773793,2.497421458
44.128,0.21293216,0.196958589,0.217191719,0.196729756,0.19689728,0.202599008,0.214268438,0.201380686,0,0,0.439633495,0,1.178211855,2.583795963,0.03934551,0,0.216584102,0.204925875,0.210373696,0.209222425,0.207679968,0.21814434,0.213038421,0.2070575,0,0,0.413577629,0,1.187418642,2.587013645,0.039789643,0,2.508116327,2.501759739
44.16,0.220391656,0.204540917,0.212089925,0.220797721,0.198557442,0.194797471,0.20197892,0.219056268,0,0,0.450809727,0,1.192456415,2.554265053,0.03809806,0,0.216456329,0.204933122,0.208855235,0.211159823,0.205352495,0.21456747,0.211593227,0.211089249,0,0,0.426228613,0,1.186972645,2.581259841,0.039883852,0,2.509755315,2.502750054
44.192,0.218192809,0.208080257,0.207878799,0.193741962,0.21399958,0.206620895,0.205877075,0.213801465,0,0,0.459701324,0,1.176981174,2.568976605,0.036091925,0,0.2190381,0.206626629,0.208636839,0.209594496,0.207613409,0.211980392,0.208794708,0.210003976,0,0,0.43782414,0,1.185632449,2.571341865,0.039162883,0,2.505698431,2.509220924
44.224,0.218390632,0.209423245,0.209194621,0.198891053,0.220755041,0.184522841,0.205673642,0.21970449,0,0,0.470673572,0,1.178091648,2.561210926,0.033063609,0,0.219837796,0.205794415,0.21224574,0.20687682,0.211678569,0.202732519,0.207179503,0.212191617,0,0,0.449933159,0,1.186061086,2.567276997,0.037526065,0,2.50212205,2.51789636
44.256,0.226647735,0.201743319,0.210208477,0.213353889,0.223275838,0.213945822,0.207814203,0.223079364,0,0,0.484629885,0,1.19042821,2.57868273,0.030937836,0,0.219310998,0.204149265,0.211312708,0.204702876,0.210697036,0.200497208,0.207122456,0.215404455,0,0,0.4610896,0,1.18323386,2.569386255,0.035507388,0,2.505227028,2.516975882
44.288,0.207237607,0.214401586,0.194776299,0.202950067,0.209116882,0.203632069,0.198137372,0.217584501,0,0,0.496875175,0,1.175693929,2.517754539,0.028184559,0,0.218172088,0.207637865,0.206829624,0.205946939,0.213140957,0.20070382,0.203896242,0.218645218,0,0,0.472537936,0,1.182730275,2.55617797,0.033275198,0,2.507360423,2.51675472
44.32,0.20696907,0.218511445,0.188655244,0.202903312,0.186328144,0.202203812,0.212569047,0.225488251,0,0,0.502293577,0,1.179555374,2.585321304,0.026313079,0,0.215487571,0.21043197,0.202142688,0.202368057,0.210695097,0.202185088,0.206014268,0.219931614,0,0,0.482834706,0,1.180150067,2.562389221,0.030918201,0,2.511937771,2.51186903
44.352,0.203377722,0.190341116,0.206832635,0.19440513,0.210825917,0.206402551,0.204395228,0.211552695,0,0,0.514064196,0,1.161897051,2.574304924,0.023872828,0,0.212524553,0.206884142,0.201933455,0.20250069,0.210060364,0.202141419,0.205717898,0.21948186,0,0,0.493707281,0,1.177133242,2.563454884,0.028474382,0,2.518657849,2.512658822
44.384,0.199584808,0.214163787,0.226554456,0.201059375,0.221266976,0.193644455,0.21999138,0.213522258,0,0,0.528678649,0,1.147361545,2.58314708,0.021542429,0,0.208763388,0.20783225,0.205405422,0.202934354,0.210162751,0.203965742,0.208581446,0.218245414,0,0,0.505308296,0,1.170987222,2.567842115,0.026170146,0,2.517998939,2.509207398
44.416,0.200628057,0.225383224,0.213899185,0.210551623,0.202556659,0.217810962,0.227257972,0.183223699,0,0,0.524582991,0,1.174179481,2.618048616,0.019933011,0,0.203559453,0.212560231,0.206143564,0.202373901,0.206018915,0.20473877,0.2124702,0.210274281,0,0,0.513298918,0,1.167737476,2.575715293,0.023969181,0,2.517736752,2.51251675
44.448,0.210266815,0.216256989,0.205413113,0.213269626,0.203923564,0.219920292,0.206939126,0.229089689,0,0,0.548621463,0,1.182530746,2.585828089,0.019817093,0,0.204165295,0.212931312,0.208270926,0.204437813,0.204980252,0.207996414,0.214230551,0.212575318,0,0,0.523648175,0,1.169104839,2.589330003,0.022295688,0,2.514632467,2.505197717
44.48,0.219144839,0.219984876,0.186584861,0.211981433,0.211987779,0.202585641,0.210063978,0.20895312,0,0,0.562568008,0,1.17823299,2.601919409,0.020970373,0,0.206600448,0.213225998,0.20785685,0.206253437,0.210112179,0.20807278,0.213729537,0.209268292,0,0,0.535703061,0,1.168840363,2.592649623,0.021227147,0,2.512316704,2.508929391
44.512,0.195223052,0.219692592,0.198668757,0.198489115,0.208702544,0.205538177,0.211195815,0.199331962,0,0,0.567972161,0,1.15008091,2.617674847,0.022542998,0,0.204969514,0.219096293,0.206224074,0.207070234,0.209687504,0.207899905,0.215089654,0.206824146,0,0,0.546484654,0,1.166477134,2.601323608,0.020961181,0,2.509710118,2.510186295
44.544,0.212251962,0.202978674,0.203830176,0.215501897,0.213964788,0.218517217,0.22533214,0.197761011,0,0,0.573885042,0,1.168592716,2.535383774,0.024991821,0,0.207502945,0.216859271,0.201679218,0.209958739,0.208227067,0.212874458,0.216157806,0.203671896,0,0,0.555525933,0,1.170723369,2.591770947,0.021651059,0,2.513958565,2.50729584
44.576,0.211080437,0.226246423,0.205651391,0.20132117,0.199853591,0.203813298,0.207822309,0.211673173,0,0,0.580900282,0,1.15289989,2.58026352,0.026547527,0,0.209593421,0.217031911,0.20002966,0.208112648,0.207686453,0.210074925,0.212270674,0.209361791,0,0,0.566789391,0,1.166467451,2.584213928,0.022973962,0,2.513345008,2.50829261
44.608,0.210807434,0.199853777,0.200447963,0.209797265,0.205578633,0.206093081,0.21991215,0.198552095,0,0,0.602577205,0,1.139155198,2.554603285,0.028903147,0,0.209701545,0.213751269,0.19903663,0.207418176,0.208017467,0.207309483,0.214865278,0.203254272,0,0,0.577580539,0,1.157792341,2.577968967,0.024791173,0,2.517510557,2.514570967
44.64,0.202409264,0.216644626,0.216541494,0.196366837,0.215117608,0.20901524,0.22343062,0.212516881,0,0,0.605290992,0,1.160549718,2.577174821,0.031246036,0,0.20635443,0.213083219,0.205027956,0.204295257,0.208643433,0.208595403,0.217538607,0.203967024,0,0,0.586125136,0,1.154255686,2.573020049,0.026846306,0,2.515534395,2.509898966
44.672,0.210026149,0.208082692,0.223747773,0.204420137,0.197871065,0.228749518,0.207751913,0.211548581,0,0,0.610633593,0,1.141625253,2.58921394,0.032966003,0,0.209315049,0.210761238,0.21004376,0.205481461,0.206477137,0.213237671,0.216849826,0.206410348,0,0,0.594657423,0,1.152564555,2.567327868,0.028930907,0,2.509879953,2.503502154
44.704,0.203295135,0.198759437,0.212690767,0.204165904,0.209709875,0.213622794,0.225373326,0.199107238,0,0,0.636267754,0,1.129063669,2.607051211,0.035218894,0,0.207523684,0.209917391,0.211815878,0.203214263,0.205626154,0.212258786,0.216858064,0.206679594,0,0,0.607133965,0,1.144658746,2.581661355,0.030976322,0,2.510743047,2.504203557
44.736,0.211698168,0.211574033,0.219025309,0.211460959,0.229183705,0.227860613,0.194034941,0.201600519,0,0,0.652133132,0,1.132205227,2.587048781,0.037690103,0,0.20764723,0.206982913,0.214490661,0.20524222,0.211492177,0.217068249,0.21410059,0.204665063,0,0,0.621380535,0,1.140519813,2.583018408,0.033204837,0,2.510879196,2.504166098
44.768,0.207218109,0.208501949,0.214547495,0.217589047,0.217703942,0.1888439,0.197883613,0.224254245,0,0,0.646392329,0,1.140483888,2.576449479,0.037897051,0,0.206929365,0.208712547,0.217310568,0.206800577,0.213917239,0.213618413,0.209694883,0.209805493,0,0,0.63014356,0,1.140785551,2.587387647,0.035003618,0,2.50704752,2.506881212
44.8,0.213358023,0.220299391,0.218799805,0.204489032,0.209672476,0.203659604,0.208568312,0.201266116,0,0,0.652911675,0,1.12820308,2.563122016,0.038491493,0,0.209119117,0.2094435,0.21776223,0.208425016,0.212828212,0.212547286,0.206722421,0.20755534,0,0,0.639667697,0,1.134316224,2.584577086,0.036452709,0,2.503675153,2.513174953
44.832,0.205669857,0.228637351,0.195798988,0.194275516,0.20740554,0.20605973,0.218970804,0.204665468,0,0,0.669429526,0,1.114750911,2.584461652,0.038211135,0,0.208247858,0.213554432,0.212172473,0.206396091,0.214735107,0.208009328,0.208966199,0.206178717,0,0,0.651426883,0,1.128941355,2.583626628,0.037501735,0,2.506025237,2.516845755
44.864,0.212660603,0.200007025,0.22073737,0.201234673,0.226971164,0.225635219,0.218448729,0.218952914,0,0,0.67289994,0,1.145447619,2.574496314,0.036599408,0,0.210120952,0.21380395,0.213781794,0.205809845,0.218187365,0.210411813,0.20758128,0.210147852,0,0,0.65875332,0,1.132218145,2.577115649,0.037777838,0,2.502293305,2.511859055
44.896,0.208010235,0.213357228,0.231755372,0.225525767,0.215992692,0.208593125,0.205710763,0.192804664,0,0,0.695315162,0,1.126151278,2.593490541,0.03595004,0,0.209383365,0.214160589,0.216327806,0.208622807,0.215549163,0.206558316,0.209916444,0.208388681,0,0,0.667389726,0,1.131007355,2.578404001,0.037429825,0,2.50012824,2.515136559
44.928,0.21544727,0.192993767,0.213703861,0.208044688,0.215093915,0.18819351,0.200515939,0.215701386,0,0,0.714121683,0,1.134241112,2.577633114,0.033843899,0,0.211029197,0.211058952,0.216159079,0.206713935,0.215027157,0.206428238,0.21044291,0.206678109,0,0,0.680935597,0,1.1297588,2.578640727,0.036619195,0,2.501752771,2.516450743
44.96,0.226144032,0.213521517,0.218285126,0.213191451,0.221546189,0.216585479,0.198740853,0.207331018,0,0,0.703973446,0,1.119155723,2.541549461,0.03242887,0,0.213586399,0.209703378,0.216056143,0.208454419,0.2174019,0.209013413,0.208477418,0.20789109,0,0,0.691147951,0,1.127949328,2.574326216,0.03540667,0,2.50065408,2.51461808
44.992,0.225722125,0.215137031,0.197971428,0.219218906,0.20124689,0.202280992,0.196594128,0.197604785,0,0,0.715877337,0,1.120798816,2.605657357,0.030293869,0,0.217596853,0.207003314,0.216490631,0.213443097,0.21617017,0.208257665,0.204002082,0.206478953,0,0,0.700437514,0,1.129158909,2.578565357,0.033823217,0,2.498909202,2.521261299
45.024,0.219658681,0.212471479,0.204918654,0.226175371,0.211203621,0.217892031,0.21099694,0.204498565,0,0,0.733423802,0,1.102912356,2.584185729,0.028711939,0,0.218996469,0.209496204,0.213326888,0.218431236,0.213016661,0.206709027,0.202511725,0.203588084,0,0,0.712542286,0,1.120651857,2.58050324,0.032245723,0,2.498180439,2.527191164
45.056,0.226868858,0.206859777,0.199168062,0.200486147,0.200882636,0.224928252,0.196330543,0.206946517,0,0,0.728756175,0,1.128521802,2.616758395,0.027634044,0,0.222768193,0.208196714,0.206809426,0.213423313,0.20999465,0.209976053,0.200635681,0.206416454,0,0,0.719230489,0,1.121125962,2.585156811,0.030582524,0,2.502225666,2.522971812
45.088,0.192706202,0.209742624,0.233325454,0.208659355,0.20752466,0.229575419,0.216608344,0.215349334,0,0,0.744786643,0,1.099497706,2.543689684,0.025743377,0,0.21821998,0.211546486,0.210733745,0.213546246,0.208480799,0.218252435,0.203854162,0.206346044,0,0,0.72536348,0,1.11417728,2.578368125,0.02896242,0,2.49949979,2.51154736
45.12,0.20632911,0.208050712,0.217015064,0.196190724,0.196519118,0.215680156,0.227918104,0.202802926,0,0,0.741691345,0,1.125709701,2.607010253,0.02515862,0,0.214256995,0.210452325,0.210479733,0.210146101,0.203475385,0.21807137,0.209689612,0.205440426,0,0,0.73290706,0,1.115488076,2.591460284,0.02750837,0,2.504810947,2.506798592
45.152,0.212421808,0.212318991,0.193528895,0.202592817,0.203088915,0.226961158,0.226434236,0.218138385,0,0,0.750596544,0,1.126976002,2.582502964,0.024045834,0,0.211596932,0.209888717,0.209591226,0.206820883,0.20384379,0.223007403,0.215657633,0.209547145,0,0,0.739850902,0,1.116723513,2.586829405,0.026258763,0,2.508923125,2.491787818
45.184,0.216097491,0.224704726,0.22599336,0.219955772,0.195897454,0.213361742,0.210349246,0.206766113,0,0,0.760153649,0,1.123141872,2.569445474,0.023009199,0,0.210884694,0.212335366,0.213806167,0.205576963,0.200782557,0.222101345,0.215528095,0.210000655,0,0,0.745196871,0,1.120769417,2.583881354,0.025118215,0,2.502973773,2.492369905
45.216,0.214958642,0.184651632,0.201468013,0.200737094,0.205444007,0.206461095,0.211823993,0.206250896,0,0,0.773287856,0,1.128837476,2.580991638,0.023956135,0,0.20850265,0.207893737,0.214266157,0.205627152,0.201694831,0.218407914,0.218626785,0.209861531,0,0,0.754103207,0,1.120832551,2.576728002,0.024382633,0,2.509337455,2.49310377
45.248,0.215112094,0.207839546,0.210164716,0.203128588,0.213201212,0.202907812,0.225330675,0.199740318,0,0,0.801298112,0,1.142952661,2.567253107,0.024273318,0,0.212983829,0.207513122,0.20963401,0.204520999,0.202830141,0.213074393,0.220371251,0.206739727,0,0,0.765405501,0,1.129523542,2.581440687,0.024088621,0,2.50986904,2.499814629
45.28,0.228913901,0.216117762,0.201694309,0.20107078,0.187441805,0.21137254,0.218556339,0.207196953,0,0,0.801046577,0,1.095997619,2.577621778,0.025112314,0,0.217500787,0.209126531,0.206569859,0.20549701,0.201014679,0.212212869,0.218498898,0.207618533,0,0,0.777276547,0,1.123581126,2.575562992,0.02407936,0,2.506802823,2.5016697
45.312,0.209806825,0.207068371,0.215688832,0.191932161,0.216935477,0.219936609,0.212350781,0.206637189,0,0,0.795302033,0,1.125502133,2.562697533,0.026777479,0,0.216977791,0.208076407,0.211001846,0.203364879,0.203783991,0.21080796,0.215682207,0.205318294,0,0,0.786217645,0,1.123286352,2.571601906,0.024625689,0,2.503943956,2.50819154
45.344,0.221358445,0.221707691,0.210039125,0.22144437,0.206607611,0.207112213,0.191242788,0.196537684,0,0,0.799487213,0,1.11200184,2.511392882,0.028781736,0,0.218029981,0.207477,0.207810999,0.203662598,0.205926022,0.209558054,0.211860915,0.203272608,0,0,0.794084358,0,1.121058346,2.559991388,0.025780197,0,2.506682019,2.515308423
45.376,0.211233644,0.202945404,0.209109065,0.219318768,0.205261286,0.194996119,0.226747637,0.206201925,0,0,0.822509629,0,1.121352656,2.586944712,0.03102672,0,0.217284982,0.211135755,0.209339209,0.207378933,0.205889478,0.207265059,0.214845644,0.203262814,0,0,0.803928713,0,1.119561382,2.561182003,0.027194313,0,2.502240054,2.514626484
45.408,0.211759378,0.213834417,0.215061985,0.231779252,0.210214106,0.190324342,0.208900267,0.216534477,0,0,0.82071045,0,1.131376013,2.535855765,0.034710403,0,0.216614439,0.212334729,0.210318663,0.213109066,0.205292057,0.204748364,0.211559562,0.206621646,0,0,0.80781118,0,1.117246052,2.554902534,0.02928173,0,2.500732169,2.517070428
45.44,0.203422648,0.224719615,0.206750576,0.213876128,0.228821289,0.235566517,0.20151486,0.221360054,0,0,0.852441185,0,1.102724395,2.571150418,0.037479455,0,0.211516188,0.214055099,0.211329917,0.215670136,0.213567954,0.20958716,0.208151267,0.209454266,0,0,0.818090102,0,1.118591407,2.553608262,0.031755159,0,2.503098796,2.512807308
45.472,0.214151994,0.246348216,0.203147289,0.198573014,0.216382799,0.210561924,0.200035528,0.218624291,0,0,0.862353483,0,1.119190732,2.577626436,0.039244231,0,0.212385222,0.221911068,0.208821608,0.216998306,0.213457418,0.207712223,0.205688216,0.211851686,0,0,0.831500392,0,1.117329127,2.556594043,0.034248509,0,2.496882102,2.514747875
45.504,0.197558014,0.256183254,0.193245363,0.216338319,0.196504426,0.213380613,0.217224785,0.210468964,0,0,0.848823651,0,1.134621726,2.540941934,0.041246401,0,0.207625136,0.228806181,0.205462856,0.215977096,0.211436781,0.208965903,0.210884616,0.214637942,0,0,0.84136768,0,1.121853104,2.562503853,0.036741442,0,2.498105828,2.505511539
45.536,0.20745868,0.292595167,0.195485616,0.200077962,0.200064327,0.204517961,0.202788758,0.209660632,0,0,0.850196667,0,1.120487329,2.576584112,0.043755046,0,0.206870143,0.246736134,0.202738166,0.212128935,0.210397389,0.210870271,0.20609284,0.215329684,0,0,0.846905087,0,1.121680039,2.560431733,0.039287107,0,2.483655558,2.507707206
45.568,0.195761342,0.303728794,0.185254649,0.206769474,0.211845549,0.199284447,0.201225088,0.193180226,0,0,0.876596385,0,1.116485074,2.614498386,0.045276396,0,0.203670536,0.264715009,0.196776699,0.207126979,0.210723678,0.212662292,0.204557804,0.210658833,0,0,0.858082274,0,1.118701851,2.576160257,0.041400306,0,2.474837757,2.512121071
45.6,0.219762011,0.321452521,0.20094416,0.207311486,0.228557989,0.18475419,0.211547974,0.214873472,0,0,0.870886251,0,1.123037775,2.606233459,0.04817058,0,0.206938408,0.28406159,0.195615415,0.205814051,0.210671018,0.202499827,0.206564427,0.209361517,0,0,0.861771287,0,1.122764527,2.583176866,0.043538531,0,2.453384586,2.52157423
45.632,0.195704565,0.339647218,0.219808053,0.200057392,0.206609305,0.222240702,0.213121638,0.232939847,0,0,0.889358289,0,1.117820582,2.582238583,0.051122351,0,0.203248922,0.302721391,0.198947568,0.206110927,0.208716319,0.204835582,0.209181648,0.212224628,0,0,0.867172249,0,1.122490497,2.584099295,0.045914155,0,2.435082119,2.513758141
45.664,0.182333991,0.215310663,0.201872655,0.213954003,0.225643779,0.197982492,0.205058735,0.212669159,0,0,0.893710072,0,1.130103215,2.615357881,0.053482044,0,0.200204118,0.294546873,0.200673027,0.205634063,0.21454419,0.201755958,0.206748438,0.212664667,0,0,0.876149533,0,1.121586795,2.598982484,0.048361284,0,2.444575983,2.518830937
45.696,0.213991375,0.204144074,0.21226394,0.212362402,0.20001699,0.203007865,0.194482894,0.214889779,0,0,0.884966663,0,1.108403413,2.533257968,0.054646278,0,0.201510657,0.276856654,0.204028691,0.208090951,0.214534722,0.201453939,0.205087266,0.213710496,0,0,0.883103532,0,1.119170012,2.590317255,0.05053953,0,2.457603998,2.519748299
45.728,0.219935477,0.22788814,0.216493761,0.224953349,0.207991132,0.205248905,0.221905655,0.195077471,0,0,0.890568483,0,1.116931405,2.584738317,0.056193651,0,0.206345484,0.261688523,0.210276514,0.211727726,0.213763839,0.202646831,0.209223379,0.214089945,0,0,0.885897952,0,1.119259278,2.584365242,0.052722981,0,2.461689479,2.514039845
45.76,0.202797622,0.194023721,0.215030397,0.195531238,0.210770172,0.204224301,0.192600869,0.215489129,0,0,0.919190344,0,1.110495491,2.585199804,0.055708368,0,0.202952606,0.236202763,0.213093761,0.209371677,0.210206276,0.206540853,0.205433958,0.214213077,0,0,0.89555877,0,1.116750821,2.580158511,0.054230538,0,2.48775087,2.513812112
45.792,0.215967208,0.21758219,0.229457424,0.200168221,0.212785035,0.206144835,0.214273741,0.207534379,0,0,0.902283106,0,1.125418268,2.577359996,0.053823055,0,0.207005135,0.211789758,0.215023635,0.209393843,0.211441422,0.20332168,0.205664379,0.209131983,0,0,0.898143734,0,1.118270358,2.579182793,0.054770679,0,2.506181472,2.521881958
45.824,0.208562253,0.193052425,0.203251183,0.209742378,0.219539973,0.198744337,0.210857942,0.203471007,0,0,0.913133536,0,1.118360793,2.610901808,0.049967933,0,0.212250787,0.20733811,0.215299341,0.208551518,0.210220661,0.203474049,0.20682422,0.207292353,0,0,0.902028427,0,1.115921874,2.578291579,0.054067857,0,2.505111762,2.522409378
45.856,0.20714383,0.198945288,0.213691095,0.205045072,0.206306921,0.234771152,0.210903396,0.207701657,0,0,0.919538879,0,1.126711417,2.544423909,0.046543503,0,0.210881278,0.206298353,0.215584772,0.207088052,0.211478647,0.209826706,0.21010832,0.205854728,0,0,0.90894287,0,1.119583475,2.580524767,0.052447302,0,2.507235597,2.514210245
45.888,0.204368477,0.215008342,0.203926985,0.218043294,0.212392125,0.217849157,0.22589464,0.214348656,0,0,0.953344126,0,1.116014274,2.576340048,0.043600022,0,0.207767878,0.203722393,0.213071417,0.205706041,0.212358845,0.212346756,0.210906117,0.209708965,0,0,0.921497998,0,1.119400048,2.578845113,0.049928576,0,2.515438312,2.507038161
45.92,0.222739921,0.206828151,0.214247857,0.200567109,0.21806573,0.2020807,0.213949617,0.209275876,0,0,0.937109692,0,1.109596317,2.548627221,0.042896593,0,0.211756338,0.206283279,0.212914909,0.206713215,0.213817957,0.211918036,0.215175867,0.208466315,0,0,0.925081868,0,1.119220214,2.571530596,0.047366221,0,2.509045474,2.504439782
45.952,0.209070252,0.217396304,0.203605591,0.236334772,0.213538558,0.213114524,0.214623776,0.213043592,0,0,0.940662701,0,1.121550278,2.565413894,0.042793828,0,0.210376947,0.206246102,0.207744542,0.213946525,0.213968662,0.213311974,0.215245874,0.209568157,0,0,0.932757787,0,1.118446616,2.569141376,0.045160376,0,2.515632409,2.501873994
45.984,0.208399589,0.202358892,0.228490845,0.196248372,0.209755907,0.203734104,0.23095421,0.217677203,0,0,0.954020954,0,1.121890958,2.583351637,0.044654639,0,0.210344414,0.208107395,0.212792474,0.211247724,0.212011848,0.214309928,0.219265128,0.212409397,0,0,0.94093527,0,1.119152649,2.563631341,0.044097717,0,2.508755717,2.494015548
